MATCH,MATCH2,PLAYER,TEAM,NAME,POS,PC ,PA ,PC/PA,PR,MIN,GS,SG,S,FC,FS,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_L,A_M,A_H,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_penalty_area,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Low_activity_time_spent,Medium_activity_time_spent,High_activity_time_spent,Distance_covered_m,Low_ADC_m,Medium_ADC_m,High_ADC_m,Top_Speed,Sprints
13,13,8,CIV,Salomon KALOU ,F ,15,20,75,26,66,0,1,1,2,0,7787,3783,3054,67,31,7,99,21.67,79,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,9,CIV,Ismael TIOTE ,M ,44,58,76,48,90,0,0,1,2,1,11378,4722,5164,40,13,1,139,21.29,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,10,CIV,GERVINHO ,F ,12,20,60,25,82,0,0,1,0,1,9042,4257,3560,73,34,10,97,22.98,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,15,CIV,Aruna DINDANE ,F ,33,44,75,45,90,0,0,0,2,5,10147,4580,4141,58,26,5,119,23.49,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,17,CIV,Siaka TIENE ,D ,40,54,74,27,90,0,0,1,5,0,9652,3869,4273,23,6,,102,20.93,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,19,CIV,Yaya TOURE ,M ,62,72,86,61,90,0,0,1,2,0,10955,4597,4996,31,10,2,78,21.65,79,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,20,CIV,Guy DEMEL ,D ,28,43,65,22,90,0,0,0,0,2,10508,4340,4734,24,11,2,122,21.15,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,21,CIV,Emmanuel EBOUE ,D ,30,37,81,26,89,0,0,0,0,2,10603,4364,4875,52,20,1,80,26.02,79,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,11,CIV,Didier DROGBA ,F ,5,7,71,8,24,0,0,0,0,0,2933,1044,1456,62,31,15,30,19.06,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,13,CIV,ROMARIC ,M ,1,3,33,2,1,0,0,0,0,0,621,346,192,60,38,12,7,18.02,75,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,18,CIV,Kader KEITA ,F ,4,6,67,6,8,0,0,0,2,0,1275,434,668,53,28,7,24,19.87,77,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,1,POR,EDUARDO ,GK ,24,30,80,7,90,0,0,0,0,0,4469,1868,1757,,,,4,16.55,97,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,2,POR,BRUNO ALVES ,D ,69,84,82,69,90,0,0,0,2,0,8894,3487,4117,10,6,3,53,19.63,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,3,POR,PAULO FERREIRA ,D ,44,49,90,31,90,0,0,0,0,1,9912,4122,4557,28,5,,107,20.96,82,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,6,POR,RICARDO CARVALHO ,D ,55,61,90,53,90,0,0,0,0,0,9531,4092,4245,12,6,2,69,23.38,84,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,7,POR,CRISTIANO RONALDO ,F ,21,35,60,32,90,0,1,3,0,5,9577,4697,3541,73,28,5,83,21.67,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,8,POR,PEDRO MENDES ,M ,40,44,91,40,90,0,0,0,0,0,11039,4659,5018,31,6,,74,22.81,77,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,9,POR,LIEDSON ,F ,9,15,60,14,90,0,1,1,1,3,10614,4881,4324,78,41,11,118,23.63,77,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,10,POR,DANNY ,F ,17,26,65,21,55,0,0,0,2,1,7743,3565,3132,61,24,5,78,21.88,70,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,16,POR,RAUL MEIRELES ,M ,38,53,72,43,85,0,0,2,3,0,10546,4499,4830,41,12,,103,21.11,76,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,20,POR,DECO ,M ,32,45,71,41,62,0,0,0,0,5,8090,3612,3490,56,15,,73,21.36,73,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,23,POR,FABIO COENTRAO ,D ,41,50,82,38,90,0,0,0,5,1,10090,4134,4512,26,5,,103,22.05,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,11,POR,SIMAO ,F ,18,24,75,19,35,0,0,0,0,0,4523,2017,1972,61,32,2,60,19.45,76,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,17,POR,RUBEN AMORIM ,M ,6,7,86,8,5,0,0,1,0,0,945,441,309,48,26,1,12,19.06,77,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,19,POR,TIAGO ,M ,16,20,80,14,28,0,0,0,0,0,3790,1851,1451,49,27,8,33,19.52,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,1,NZL,Mark PASTON,GK ,18,35,51,15,90,0,0,0,0,0,4169,1704,1247,,,,14,18.01,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,3,NZL,Tony LOCHHEAD,D ,22,35,63,15,90,0,0,0,2,2,10199,3817,3974,38,10,,130,26.39,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,4,NZL,Winston REID,D ,26,43,60,37,90,1,1,1,0,2,9161,3127,3650,11,4,3,67,21.95,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,5,NZL,Ivan VICELICH,D ,22,29,76,19,78,0,0,0,0,1,9282,3392,3920,33,6,,72,23.38,79,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,6,NZL,Ryan NELSEN,D ,51,59,86,43,90,0,0,0,1,0,9563,3514,3754,7,3,2,76,27.35,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,7,NZL,Simon ELLIOTT,M ,34,49,69,32,90,0,0,0,1,3,11106,4231,4308,39,7,,121,28.35,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,9,NZL,Shane SMELTZ,F ,10,16,63,16,90,0,0,3,2,1,9804,3860,3500,76,38,8,80,22.49,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,10,NZL,Chris KILLEN,F ,13,20,65,21,72,0,1,3,3,1,8545,3411,3130,73,27,7,75,19.87,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,11,NZL,Leo BERTOS,M ,34,49,69,21,90,0,0,0,0,1,10701,3842,4138,44,13,,113,19.58,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,14,NZL,Rory FALLON,F ,12,24,50,22,90,0,0,1,5,2,10546,4125,3696,82,38,7,81,24.07,82,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,19,NZL,Tommy SMITH,D ,34,49,69,34,90,0,0,0,1,1,10097,3890,3863,15,3,1,74,25.35,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,20,NZL,Chris WOOD,F ,5,5,100,4,18,0,0,0,2,0,2403,851,839,79,45,10,31,21.35,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,21,NZL,Jeremy CHRISTIE,M ,5,8,63,7,12,0,0,0,0,0,1926,747,516,57,19,,22,24.71,76,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,1,SVK,Jan MUCHA,GK ,16,24,67,7,90,0,0,0,0,0,3911,1372,1353,,,,9,14.82,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,3,SVK,Martin SKRTEL,D ,37,58,64,42,90,0,0,0,2,1,9249,3366,3419,10,5,4,32,20.27,88,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,4,SVK,Marek CECH,D ,30,48,63,21,90,0,0,0,0,1,10461,3683,4028,22,8,,75,21.74,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,5,SVK,Radoslav ZABAVNIK,D ,35,55,64,28,90,0,0,0,0,1,10078,3723,3995,20,5,,73,19.87,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,6,SVK,Zdenko STRBA,M ,23,33,70,21,90,0,0,0,3,3,10189,3643,4160,29,2,,78,24.42,82,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,7,SVK,Vladimir WEISS,M ,16,34,47,23,89,0,0,0,2,0,9689,3465,3644,56,21,2,65,22.05,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,9,SVK,Stanislav SESTAK,F ,5,14,36,14,81,0,0,3,1,2,8242,3138,3132,79,32,12,82,23.63,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,11,SVK,Robert VITTEK,F ,4,12,33,10,84,1,1,4,4,1,9170,3471,3467,76,26,10,82,22.71,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,16,SVK,Jan DURICA,D ,43,56,77,36,90,0,0,0,1,4,9341,3276,3569,9,6,4,52,21.1,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,17,SVK,Marek HAMSIK,M ,22,35,63,20,90,0,2,5,0,2,11475,4271,4607,41,14,3,90,22.52,76,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,18,SVK,Erik JENDRISEK,F ,9,20,45,18,90,0,0,1,2,2,10846,3842,3909,59,26,5,131,22.98,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,13,SVK,Filip HOLOSKO,F ,4,8,50,5,9,0,0,0,0,0,1600,516,532,74,23,1,20,18.05,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,15,SVK,Miroslav STOCH,M ,4,9,44,3,6,0,0,0,0,0,1121,416,420,53,7,,22,21.65,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,19,SVK,Juraj KUCKA,M ,0,1,0,0,1,0,0,0,0,0,389,79,135,19,6,,6,18.56,76,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,1,ITA,Gianluigi BUFFON ,GK ,10,12,83,2,45,0,0,0,0,0,2275,684,659,,,,3,14.02,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,3,ITA,Domenico CRISCITO ,D ,46,60,77,44,90,0,0,0,0,1,10013,3962,3903,30,8,,103,22.71,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,4,ITA,Giorgio CHIELLINI ,D ,35,51,69,24,90,0,0,0,3,1,9927,3832,4122,20,6,4,84,21.65,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,5,ITA,Fabio CANNAVARO ,D ,34,50,68,27,90,0,0,0,1,2,8741,3284,3537,13,4,2,72,20.75,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,6,ITA,Daniele DE ROSSI ,M ,55,79,70,60,90,1,1,1,0,1,10872,4411,4178,43,13,5,70,20.79,77,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,7,ITA,Simone PEPE ,M ,43,71,61,56,90,0,1,1,1,2,10557,4424,3651,67,32,4,142,23.16,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,9,ITA,Vincenzo IAQUINTA ,F ,11,15,73,16,90,0,0,0,0,0,9861,4322,3413,79,42,13,110,28.11,83,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,11,ITA,Alberto GILARDINO ,F ,23,30,77,30,72,0,0,2,2,3,8387,3546,2906,91,45,15,101,20.58,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,15,ITA,Claudio MARCHISIO ,M ,24,38,63,29,59,0,0,0,1,0,7449,3134,2719,68,27,1,83,21.69,74,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,19,ITA,Gianluca ZAMBROTTA ,D ,63,89,71,49,90,0,0,1,2,1,9850,3850,3892,27,9,,117,23.2,82,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,22,ITA,Riccardo MONTOLIVO ,M ,54,73,74,50,90,0,3,5,1,3,11067,4666,4389,49,17,,129,20.25,77,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,10,ITA,Antonio DI NATALE ,F ,6,10,60,13,18,0,0,0,1,1,2505,1254,831,79,45,16,36,19.7,80,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,12,ITA,Federico MARCHETTI ,GK ,13,14,93,6,45,0,0,0,0,0,1737,687,625,,,,1,12.91,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,16,ITA,Mauro CAMORANESI ,M ,10,19,53,21,31,0,0,0,3,0,4289,1932,1567,62,32,11,55,20.25,75,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,1,PAR,Justo VILLAR ,GK ,23,37,62,15,90,0,0,0,0,0,4446,1575,1622,,,,3,23.29,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,3,PAR,Claudio MOREL ,D ,42,68,62,38,90,0,0,0,0,1,10622,3869,4555,19,5,,125,23.16,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,6,PAR,Carlos BONET ,M ,27,44,61,21,90,0,0,0,3,0,10044,3566,4430,17,6,,125,24.83,82,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,13,PAR,Enrique VERA ,M ,29,46,63,36,90,0,0,1,2,3,11313,4020,4890,46,12,1,133,23.81,77,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,14,PAR,Paulo DA SILVA ,D ,28,37,76,17,90,0,0,0,1,0,9525,3115,4396,6,1,1,76,22.53,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,15,PAR,Victor CACERES ,M ,28,43,65,23,90,0,0,2,2,2,10740,3579,5043,27,3,,101,21.36,78,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,16,PAR,Cristian RIVEROS ,M ,35,50,70,37,90,0,0,0,0,0,11275,3971,5126,39,7,2,158,24.13,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,17,PAR,Aureliano TORRES ,D ,18,31,58,21,60,0,0,1,0,0,7118,2492,2941,48,12,,84,24.32,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,18,PAR,Nelson VALDEZ ,F ,9,17,53,25,68,0,0,1,1,4,7532,2889,2855,73,27,5,81,20.07,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,19,PAR,Lucas BARRIOS ,F ,12,25,48,21,76,0,0,0,3,0,8004,3200,2866,75,26,5,97,22.49,83,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,21,PAR,Antolin ALCARAZ ,D ,28,40,70,19,90,1,1,1,2,3,9484,3312,4170,6,2,2,81,21.36,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,7,PAR,Oscar CARDOZO ,F ,0,6,0,3,14,0,0,0,0,0,1853,766,799,75,35,11,17,19.06,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,9,PAR,Roque SANTA CRUZ ,F ,10,12,83,9,22,0,0,1,1,0,2738,1036,1206,61,29,4,18,21.95,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,11,PAR,Jonathan SANTANA ,M ,11,19,58,15,30,0,0,1,0,0,3921,1649,1617,53,22,1,41,26.17,75,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,21,JPN,Eiji KAWASHIMA 21 ,GK ,14,30,47,4,90,0,0,0,0,0,4172,1325,1484,,,,4,14.48,99,1,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"96'18""",0.99,0.01,0,4172,3828,146,197,14.48,4
10,10,2,JPN,Yuki ABE 2 ,M ,26,40,65,26,90,0,0,0,2,0,10592,3093,4919,23,4,,114,27.09,81,9,10,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,"96'18""",0.81,0.09,0.1,10592,6086,1634,2872,27.09,114
10,10,3,JPN,Yuichi KOMANO 3 ,D ,31,41,76,19,90,0,0,0,2,2,10397,3287,4312,18,6,,104,25.77,82,9,9,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,"96'18""",0.82,0.09,0.09,10397,6010,1754,2633,25.77,104
10,10,4,JPN,Marcus Tulio TANAKA 4 ,D ,24,39,62,16,90,0,0,0,2,1,9114,2440,3966,6,,,45,27.35,88,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"96'18""",0.88,0.06,0.06,9114,6365,1252,1497,27.35,45
10,10,5,JPN,Yuto NAGATOMO 5 ,D ,10,24,42,12,90,0,0,0,3,0,10883,3344,4466,18,5,,85,30.13,82,9,9,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,"96'18""",0.82,0.09,0.09,10883,6580,1776,2527,30.13,85
10,10,7,JPN,Yasuhito ENDO 7 ,M ,27,39,69,30,90,0,0,0,1,0,11264,3545,5013,40,10,,97,24.71,79,10,11,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,"96'18""",0.79,0.1,0.11,11264,6155,2029,3079,24.71,97
10,10,8,JPN,Daisuke MATSUI 8 ,M ,22,36,61,28,69,0,1,1,4,4,8017,2776,2960,56,25,2,95,24.32,84,8,8,0,1,1,2,0,0,0,4,1,1,0,0,0,0,0,0,"70'25""",0.84,0.08,0.08,8017,5053,1101,1862,24.32,95
10,10,16,JPN,Yoshito OKUBO 16 ,F ,4,14,29,12,82,0,0,0,0,6,9301,3212,3663,56,26,8,94,28.38,80,9,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"83'21""",0.8,0.09,0.11,9301,4906,1605,2791,28.38,94
10,10,17,JPN,Makoto HASEBE 17 ,M ,17,32,53,21,88,0,1,1,0,2,10096,3199,4233,33,8,1,61,26.7,82,9,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"90'02""",0.82,0.09,0.09,10096,5998,1755,2344,26.7,61
10,10,18,JPN,Keisuke HONDA 18 ,M ,27,42,64,39,90,1,2,2,5,6,11092,3647,4514,73,30,3,121,21.88,79,10,11,1,2,0,1,0,0,0,5,2,0,0,0,0,0,0,0,"96'18""",0.79,0.1,0.11,11092,6096,1849,3147,21.88,121
10,10,22,JPN,Yuji NAKAZAWA 22 ,D ,24,42,57,14,90,0,0,0,0,7,8977,2612,3829,6,,,46,23.2,87,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"96'18""",0.87,0.07,0.06,8977,6042,1404,1532,23.2,46
10,10,9,JPN,Shinji OKAZAKI 9 ,F ,3,5,60,5,21,0,1,1,1,1,3572,1091,1694,40,20,3,71,24.09,72,11,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"25'53""",0.72,0.11,0.17,3572,1509,583,1480,24.09,71
10,10,12,JPN,Kisho YANO 12 ,F ,1,4,25,3,8,0,0,0,0,0,1662,555,678,50,23,2,22,24.53,74,11,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"12'57""",0.74,0.11,0.15,1662,821,291,550,24.53,22
10,10,20,JPN,Junichi INAMOTO 20 ,M ,0,1,0,1,2,0,0,0,0,0,801,188,452,25,15,,12,18.76,74,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6'16""",0.74,0.1,0.16,801,362,127,313,18.76,12
10,10,16,CMR,Hamidou SOULEYMANOU 16 ,GK ,31,47,66,14,90,0,0,0,0,0,4579,1828,1494,2,1,,16,19.38,97,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"96'18""",0.97,0.02,0.01,4579,3838,329,411,19.38,16
10,10,2,CMR,Benoit ASSOU-EKOTTO 2 ,D ,33,55,60,30,90,0,0,0,1,3,9566,3497,3479,32,10,,78,23.53,86,7,7,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,"96'18""",0.86,0.07,0.07,9566,5887,1516,2162,23.53,78
10,10,3,CMR,Nicolas NKOULOU 3 ,D ,53,67,79,47,90,0,0,0,1,1,9071,3858,3050,14,,,51,22.49,87,7,6,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,"96'18""",0.87,0.07,0.06,9071,5878,1427,1766,22.49,51
10,10,5,CMR,Sebastien BASSONG 5 ,D ,34,43,79,30,90,0,0,0,2,1,8647,3346,2947,14,2,1,49,20.93,88,7,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,"96'18""",0.88,0.07,0.05,8647,5916,1310,1422,20.93,49
10,10,9,CMR,Samuel ETOO 9 ,F ,24,33,73,28,90,0,0,1,4,4,9012,3730,2662,70,37,6,55,22.71,87,7,6,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,"96'18""",0.87,0.07,0.06,9012,6054,1405,1552,22.71,55
10,10,11,CMR,Jean MAKOUN 11 ,M ,31,40,78,36,75,0,0,0,0,0,7960,3418,2637,53,17,1,65,20.83,82,9,9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,"76'54""",0.82,0.09,0.09,7960,4600,1365,1995,20.83,65
10,10,13,CMR,Eric CHOUPO MOTING 13 ,F ,10,19,53,25,75,0,0,5,3,3,8077,3523,2462,82,42,9,79,30.13,85,7,8,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,"76'50""",0.85,0.07,0.08,8077,5096,1131,1850,30.13,79
10,10,15,CMR,Pierre WEBO 15 ,F ,8,19,42,23,90,0,1,2,2,1,9950,4110,3107,81,47,12,97,25.94,83,8,9,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,"96'18""",0.83,0.08,0.09,9950,6027,1546,2377,25.94,97
10,10,18,CMR,Eyong ENOH 18 ,M ,35,45,78,30,90,0,1,1,4,1,10839,4432,3690,54,16,3,82,24.46,81,9,10,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,"96'18""",0.81,0.09,0.1,10839,6469,1845,2525,24.46,82
10,10,19,CMR,Stephane MBIA 19 ,D ,33,44,75,23,90,0,1,1,5,1,10577,4117,3513,40,16,2,117,24.42,82,8,10,0,1,0,0,0,0,0,5,4,2,0,0,0,0,0,0,"96'18""",0.82,0.08,0.1,10577,5798,1578,3201,24.42,117
10,10,21,CMR,Joel MATIP 21 ,M ,29,37,78,26,63,0,0,0,3,2,6905,2576,2585,32,5,1,35,20.93,84,9,7,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,"65'02""",0.84,0.09,0.07,6905,4453,1119,1332,20.93,35
10,10,8,CMR,GEREMI 8 ,D ,5,6,83,5,15,0,0,0,0,0,2394,1006,730,66,40,4,21,18.94,74,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"19'24""",0.74,0.13,0.13,2394,1170,470,754,18.94,21
10,10,10,CMR,Achille EMANA 10 ,F ,11,17,65,15,27,0,1,1,2,0,3127,1453,889,68,37,6,20,24.83,84,8,8,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,"31'16""",0.84,0.08,0.08,3127,1937,436,754,24.83,20
10,10,17,CMR,Mohamadou IDRISSOU 17 ,F ,4,9,44,9,15,0,0,0,2,1,2254,897,651,85,56,19,17,23.16,82,9,9,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,"19'28""",0.82,0.09,0.09,2254,1313,342,599,23.16,17
09,9,1,NED,Maarten STEKELENBURG ,GK ,29,43,67,20,90,0,0,0,0,0,3668,1533,1052,,,,2,12.3,98,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"93'29""",0.98,0.01,0.01,3668,3287,195,185,12.3,2
09,9,2,NED,Gregory VAN DER WIEL ,D ,55,64,86,39,90,0,0,0,1,0,10221,4284,3525,31,6,,96,23.16,83,8,9,0,0,0,0,0,0,0,1,6,1,0,0,1,0,1,2,"93'29""",0.83,0.08,0.09,10221,6164,1604,2453,23.16,96
09,9,3,NED,John HEITINGA ,D ,47,49,96,41,90,0,0,0,1,0,8615,3395,2899,7,3,2,54,23.2,88,7,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"93'29""",0.88,0.07,0.05,8615,5771,1278,1567,23.2,54
09,9,4,NED,Joris MATHIJSEN ,D ,53,59,90,50,90,0,0,0,1,0,9095,3651,3106,6,3,1,61,24.4,85,8,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,"93'29""",0.85,0.08,0.07,9095,5772,1390,1933,24.4,61
09,9,5,NED,Giovanni VAN BRONCKHORST ,D ,35,47,74,33,90,0,0,0,2,1,8967,3821,3008,19,4,,76,24.4,86,7,7,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,"93'29""",0.86,0.07,0.07,8967,5652,1289,2027,24.4,76
09,9,6,NED,Mark VAN BOMMEL ,M ,36,46,78,33,90,0,1,2,0,6,9102,3485,3574,47,7,,72,21.29,85,8,7,0,2,0,0,0,0,0,0,6,0,0,0,1,1,0,0,"93'29""",0.85,0.08,0.07,9102,5635,1338,2130,21.29,72
09,9,7,NED,Dirk KUYT ,F ,27,44,61,45,90,1,2,3,2,2,9785,4165,3107,69,32,4,125,21.29,83,8,9,1,3,0,0,0,0,0,2,0,2,0,0,0,0,0,1,"93'29""",0.83,0.08,0.09,9785,5799,1432,2553,21.29,125
09,9,8,NED,Nigel DE JONG ,M ,53,58,91,43,88,0,0,0,1,5,9278,3661,3508,30,2,,59,21.11,84,9,7,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,0,"87'37""",0.84,0.09,0.07,9278,5883,1474,1921,21.11,59
09,9,9,NED,Robin VAN PERSIE ,F ,13,21,62,21,77,0,0,2,2,0,8192,3438,2875,84,44,6,90,22.85,86,7,7,0,2,0,3,0,1,0,2,0,3,0,0,2,0,0,0,"76'51""",0.86,0.07,0.07,8192,5318,1035,1837,22.85,90
09,9,10,NED,Wesley SNEIJDER ,M ,58,74,78,65,90,0,1,4,1,2,9707,4336,3223,74,22,1,88,24.46,84,7,9,0,2,0,0,0,0,0,1,12,1,0,0,0,0,0,0,"93'29""",0.84,0.07,0.09,9707,5980,1365,2362,24.46,88
09,9,23,NED,Rafael VAN DER VAART ,M ,19,27,70,27,67,0,1,4,0,3,7615,3471,2497,64,23,4,79,24.57,79,11,10,0,3,0,0,0,0,0,0,4,1,0,0,1,1,0,0,"67'05""",0.79,0.11,0.1,7615,4356,1380,1880,24.57,79
09,9,14,NED,Demy DE ZEEUW ,M ,7,9,78,8,2,0,0,0,1,0,702,325,245,46,2,,5,23.81,78,12,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"5'52""",0.78,0.12,0.1,702,376,150,176,23.81,5
09,9,17,NED,Eljero ELIA ,F ,12,14,86,14,23,0,1,1,1,0,3042,1309,866,64,31,1,20,22.85,81,10,9,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,"26'24""",0.81,0.1,0.09,3042,1769,548,725,22.85,20
09,9,20,NED,Ibrahim AFELLAY ,M ,16,21,76,21,13,0,1,2,0,0,1873,903,432,73,26,6,25,19.87,82,8,10,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"16'38""",0.82,0.08,0.1,1873,980,317,576,19.87,25
